date,wind_speed,density
4772,5,1.25
4773,0,1.25
4774,20,1.25
4775,15,1.25
4776,5,1.25
4777,0,1.25
4778,20,1.25
4779,15,1.25
4780,5,1.25
4781,0,1.25
4782,20,1.25
4783,15,1.25
4784,5,1.25
4785,0,1.25
4786,20,1.25
4787,15,1.25
4788,5,1.25
4789,0,1.25
4790,20,1.25
4791,15,1.25
4792,5,1.25
4793,0,1.25
4794,20,1.25
4795,15,1.25
4796,5,1.25
4797,0,1.25
4798,20,1.25
4799,15,1.25
4800,5,1.25
4801,0,1.25
4802,20,1.25
4803,15,1.25
4804,5,1.25
4805,0,1.25
4806,20,1.25
4807,15,1.25
4808,5,1.25
4809,0,1.25
4810,20,1.25
4811,15,1.25
4812,5,1.25
4813,0,1.25
4814,20,1.25
4815,15,1.25
4816,5,1.25
4817,0,1.25
4818,20,1.25
4819,15,1.25
4820,5,1.25
4821,0,1.25
4822,20,1.25
4823,15,1.25
4824,5,1.25
4825,0,1.25
4826,20,1.25
4827,15,1.25
4828,5,1.25
4829,0,1.25
4830,20,1.25
4831,15,1.25
4832,5,1.25
4833,0,1.25
4834,20,1.25
4835,15,1.25
4836,5,1.25
4837,0,1.25
4838,20,1.25
4839,15,1.25
4840,5,1.25
4841,0,1.25
4842,20,1.25
4843,15,1.25
4844,5,1.25
4845,0,1.25
4846,20,1.25
4847,15,1.25
4848,5,1.25
4849,0,1.25
4850,20,1.25
4851,15,1.25
4852,5,1.25
4853,0,1.25
4854,20,1.25
4855,15,1.25
4856,5,1.25
4857,0,1.25
4858,20,1.25
4859,15,1.25
4860,5,1.25
4861,0,1.25
4862,20,1.25
4863,15,1.25
4864,5,1.25
4865,0,1.25
4866,20,1.25
4867,15,1.25
4868,5,1.25
4869,0,1.25
4870,20,1.25
4871,15,1.25
4872,5,1.25
4873,0,1.25
4874,20,1.25
4875,15,1.25
4876,5,1.25
4877,0,1.25
4878,20,1.25
4879,15,1.25
4880,5,1.25
4881,0,1.25
4882,20,1.25
4883,15,1.25
4884,5,1.25
4885,0,1.25
4886,20,1.25
4887,15,1.25
4888,5,1.25
4889,0,1.25
4890,20,1.25
4891,15,1.25
4892,5,1.25
4893,0,1.25
4894,20,1.25
4895,15,1.25
4896,5,1.25
4897,0,1.25
4898,20,1.25
4899,15,1.25
4900,5,1.25
4901,0,1.25
4902,20,1.25
4903,15,1.25
4904,5,1.25
4905,0,1.25
4906,20,1.25
4907,15,1.25
4908,5,1.25
4909,0,1.25
4910,20,1.25
4911,15,1.25
4912,5,1.25
4913,0,1.25
4914,20,1.25
4915,15,1.25
4916,5,1.25
4917,0,1.25
4918,20,1.25
4919,15,1.25
4920,5,1.25
4921,0,1.25
4922,20,1.25
4923,15,1.25
4924,5,1.25
4925,0,1.25
4926,20,1.25
4927,15,1.25
4928,5,1.25
4929,0,1.25
4930,20,1.25
4931,15,1.25
4932,5,1.25
4933,0,1.25
4934,20,1.25
4935,15,1.25
4936,5,1.25
4937,0,1.25
4938,20,1.25
4939,15,1.25
4940,5,1.25
4941,0,1.25
4942,20,1.25
4943,15,1.25
4944,5,1.25
4945,0,1.25
4946,20,1.25
4947,15,1.25
4948,5,1.25
4949,0,1.25
4950,20,1.25
4951,15,1.25
4952,5,1.25
4953,0,1.25
4954,20,1.25
4955,15,1.25
4956,5,1.25
4957,0,1.25
4958,20,1.25
4959,15,1.25
4960,5,1.25
4961,0,1.25
4962,20,1.25
4963,15,1.25
4964,5,1.25
4965,0,1.25
4966,20,1.25
4967,15,1.25
4968,5,1.25
4969,0,1.25
4970,20,1.25
4971,15,1.25
4972,5,1.25
4973,0,1.25
4974,20,1.25
4975,15,1.25
4976,5,1.25
4977,0,1.25
4978,20,1.25
4979,15,1.25
4980,5,1.25
4981,0,1.25
4982,20,1.25
4983,15,1.25
4984,5,1.25
4985,0,1.25
4986,20,1.25
4987,15,1.25
4988,5,1.25
4989,0,1.25
4990,20,1.25
4991,15,1.25
4992,5,1.25
4993,0,1.25
4994,20,1.25
4995,15,1.25
4996,5,1.25
4997,0,1.25
4998,20,1.25
4999,15,1.25
5000,5,1.25
5001,0,1.25
5002,20,1.25
5003,15,1.25
5004,5,1.25
5005,0,1.25
5006,20,1.25
5007,15,1.25
5008,5,1.25
5009,0,1.25
5010,20,1.25
5011,15,1.25
5012,5,1.25
5013,0,1.25
5014,20,1.25
5015,15,1.25
5016,5,1.25
5017,0,1.25
5018,20,1.25
5019,15,1.25
5020,5,1.25
5021,0,1.25
5022,20,1.25
5023,15,1.25
5024,5,1.25
5025,0,1.25
5026,20,1.25
5027,15,1.25
5028,5,1.25
5029,0,1.25
5030,20,1.25
5031,15,1.25
5032,5,1.25
5033,0,1.25
5034,20,1.25
5035,15,1.25
5036,5,1.25
5037,0,1.25
5038,20,1.25
5039,15,1.25
5040,5,1.25
5041,0,1.25
5042,20,1.25
5043,15,1.25
5044,5,1.25
5045,0,1.25
5046,20,1.25
5047,15,1.25
5048,5,1.25
5049,0,1.25
5050,20,1.25
5051,15,1.25
5052,5,1.25
5053,0,1.25
5054,20,1.25
5055,15,1.25
5056,5,1.25
5057,0,1.25
5058,20,1.25
5059,15,1.25
5060,5,1.25
5061,0,1.25
5062,20,1.25
5063,15,1.25
5064,5,1.25
5065,0,1.25
5066,20,1.25
5067,15,1.25
5068,5,1.25
5069,0,1.25
5070,20,1.25
5071,15,1.25
5072,5,1.25
5073,0,1.25
5074,20,1.25
5075,15,1.25
5076,5,1.25
5077,0,1.25
5078,20,1.25
5079,15,1.25
5080,5,1.25
5081,0,1.25
5082,20,1.25
5083,15,1.25
5084,5,1.25
5085,0,1.25
5086,20,1.25
5087,15,1.25
5088,5,1.25
5089,0,1.25
5090,20,1.25
5091,15,1.25
5092,5,1.25
5093,0,1.25
5094,20,1.25
5095,15,1.25
5096,5,1.25
5097,0,1.25
5098,20,1.25
5099,15,1.25
5100,5,1.25
5101,0,1.25
5102,20,1.25
5103,15,1.25
5104,5,1.25
5105,0,1.25
5106,20,1.25
5107,15,1.25
5108,5,1.25
5109,0,1.25
5110,20,1.25
5111,15,1.25
5112,5,1.25
5113,0,1.25
5114,20,1.25
5115,15,1.25
5116,5,1.25
5117,0,1.25
5118,20,1.25
5119,15,1.25
5120,5,1.25
5121,0,1.25
5122,20,1.25
5123,15,1.25
5124,5,1.25
5125,0,1.25
5126,20,1.25
5127,15,1.25
5128,5,1.25
5129,0,1.25
5130,20,1.25
5131,15,1.25
5132,5,1.25
5133,0,1.25
5134,20,1.25
5135,15,1.25
5136,5,1.25
5137,0,1.25
5138,20,1.25
5139,15,1.25
5140,5,1.25
5141,0,1.25
5142,20,1.25
5143,15,1.25
5144,5,1.25
5145,0,1.25
5146,20,1.25
5147,15,1.25
5148,5,1.25
5149,0,1.25
5150,20,1.25
5151,15,1.25
5152,5,1.25
5153,0,1.25
5154,20,1.25
5155,15,1.25
5156,5,1.25
5157,0,1.25
5158,20,1.25
5159,15,1.25
5160,5,1.25
5161,0,1.25
5162,20,1.25
5163,15,1.25
5164,5,1.25
5165,0,1.25
5166,20,1.25
5167,15,1.25
5168,5,1.25
5169,0,1.25
5170,20,1.25
5171,15,1.25
5172,5,1.25
5173,0,1.25
5174,20,1.25
5175,15,1.25
5176,5,1.25
5177,0,1.25
5178,20,1.25
5179,15,1.25
5180,5,1.25
5181,0,1.25
5182,20,1.25
5183,15,1.25
5184,5,1.25
5185,0,1.25
5186,20,1.25
5187,15,1.25
5188,5,1.25
5189,0,1.25
5190,20,1.25
5191,15,1.25
5192,5,1.25
5193,0,1.25
5194,20,1.25
5195,15,1.25
5196,5,1.25
5197,0,1.25
5198,20,1.25
5199,15,1.25
5200,5,1.25
5201,0,1.25
5202,20,1.25
5203,15,1.25
5204,5,1.25
5205,0,1.25
5206,20,1.25
5207,15,1.25
5208,5,1.25
5209,0,1.25
5210,20,1.25
5211,15,1.25
5212,5,1.25
5213,0,1.25
5214,20,1.25
5215,15,1.25
5216,5,1.25
5217,0,1.25
5218,20,1.25
5219,15,1.25
5220,5,1.25
5221,0,1.25
5222,20,1.25
5223,15,1.25
5224,5,1.25
5225,0,1.25
5226,20,1.25
5227,15,1.25
5228,5,1.25
5229,0,1.25
5230,20,1.25
5231,15,1.25
5232,5,1.25
5233,0,1.25
5234,20,1.25
5235,15,1.25
5236,5,1.25
5237,0,1.25
5238,20,1.25
5239,15,1.25
5240,5,1.25
5241,0,1.25
5242,20,1.25
5243,15,1.25
5244,5,1.25
5245,0,1.25
5246,20,1.25
5247,15,1.25
5248,5,1.25
5249,0,1.25
5250,20,1.25
5251,15,1.25
5252,5,1.25
5253,0,1.25
5254,20,1.25
5255,15,1.25
5256,5,1.25
5257,0,1.25
5258,20,1.25
5259,15,1.25
5260,5,1.25
5261,0,1.25
5262,20,1.25
5263,15,1.25
5264,5,1.25
5265,0,1.25
5266,20,1.25
5267,15,1.25
5268,5,1.25
5269,0,1.25
5270,20,1.25
5271,15,1.25
5272,5,1.25
5273,0,1.25
5274,20,1.25
5275,15,1.25
5276,5,1.25
5277,0,1.25
5278,20,1.25
5279,15,1.25
5280,5,1.25
5281,0,1.25
5282,20,1.25
5283,15,1.25
5284,5,1.25
5285,0,1.25
5286,20,1.25
5287,15,1.25
5288,5,1.25
5289,0,1.25
5290,20,1.25
5291,15,1.25
5292,5,1.25
5293,0,1.25
5294,20,1.25
5295,15,1.25
5296,5,1.25
5297,0,1.25
5298,20,1.25
5299,15,1.25
5300,5,1.25
5301,0,1.25
5302,20,1.25
5303,15,1.25
5304,5,1.25
5305,0,1.25
5306,20,1.25
5307,15,1.25
5308,5,1.25
5309,0,1.25
5310,20,1.25
5311,15,1.25
5312,5,1.25
5313,0,1.25
5314,20,1.25
5315,15,1.25
5316,5,1.25
5317,0,1.25
5318,20,1.25
5319,15,1.25
5320,5,1.25
5321,0,1.25
5322,20,1.25
5323,15,1.25
5324,5,1.25
5325,0,1.25
5326,20,1.25
5327,15,1.25
5328,5,1.25
5329,0,1.25
5330,20,1.25
5331,15,1.25
5332,5,1.25
5333,0,1.25
5334,20,1.25
5335,15,1.25
5336,5,1.25
5337,0,1.25
5338,20,1.25
5339,15,1.25
5340,5,1.25
5341,0,1.25
5342,20,1.25
5343,15,1.25
5344,5,1.25
5345,0,1.25
5346,20,1.25
5347,15,1.25
5348,5,1.25
5349,0,1.25
5350,20,1.25
5351,15,1.25
5352,5,1.25
5353,0,1.25
5354,20,1.25
5355,15,1.25
5356,5,1.25
5357,0,1.25
5358,20,1.25
5359,15,1.25
5360,5,1.25
5361,0,1.25
5362,20,1.25
5363,15,1.25
5364,5,1.25
5365,0,1.25
5366,20,1.25
5367,15,1.25
5368,5,1.25
5369,0,1.25
5370,20,1.25
5371,15,1.25
5372,5,1.25
5373,0,1.25
5374,20,1.25
5375,15,1.25
5376,5,1.25
5377,0,1.25
5378,20,1.25
5379,15,1.25
5380,5,1.25
5381,0,1.25
5382,20,1.25
5383,15,1.25
5384,5,1.25
5385,0,1.25
5386,20,1.25
5387,15,1.25
5388,5,1.25
5389,0,1.25
5390,20,1.25
5391,15,1.25
5392,5,1.25
5393,0,1.25
5394,20,1.25
5395,15,1.25
5396,5,1.25
5397,0,1.25
5398,20,1.25
5399,15,1.25
5400,5,1.25
5401,0,1.25
5402,20,1.25
5403,15,1.25
5404,5,1.25
5405,0,1.25
5406,20,1.25
5407,15,1.25
5408,5,1.25
5409,0,1.25
5410,20,1.25
5411,15,1.25
5412,5,1.25
5413,0,1.25
5414,20,1.25
5415,15,1.25
5416,5,1.25
5417,0,1.25
5418,20,1.25
5419,15,1.25
5420,5,1.25
5421,0,1.25
5422,20,1.25
5423,15,1.25
5424,5,1.25
5425,0,1.25
5426,20,1.25
5427,15,1.25
5428,5,1.25
5429,0,1.25
5430,20,1.25
5431,15,1.25
5432,5,1.25
5433,0,1.25
5434,20,1.25
5435,15,1.25
5436,5,1.25
5437,0,1.25
5438,20,1.25
5439,15,1.25
5440,5,1.25
5441,0,1.25
5442,20,1.25
5443,15,1.25
5444,5,1.25
5445,0,1.25
5446,20,1.25
5447,15,1.25
5448,5,1.25
5449,0,1.25
5450,20,1.25
5451,15,1.25
5452,5,1.25
5453,0,1.25
5454,20,1.25
5455,15,1.25
5456,5,1.25
5457,0,1.25
5458,20,1.25
5459,15,1.25
5460,5,1.25
5461,0,1.25
5462,20,1.25
5463,15,1.25
5464,5,1.25
5465,0,1.25
5466,20,1.25
5467,15,1.25
5468,5,1.25
5469,0,1.25
5470,20,1.25
5471,15,1.25
5472,5,1.25
5473,0,1.25
5474,20,1.25
5475,15,1.25
5476,5,1.25
5477,0,1.25
5478,20,1.25
5479,15,1.25
5480,5,1.25
5481,0,1.25
5482,20,1.25
5483,15,1.25
5484,5,1.25
5485,0,1.25
5486,20,1.25
5487,15,1.25
5488,5,1.25
5489,0,1.25
5490,20,1.25
5491,15,1.25
5492,5,1.25
5493,0,1.25
5494,20,1.25
5495,15,1.25
5496,5,1.25
5497,0,1.25
5498,20,1.25
5499,15,1.25
5500,5,1.25
5501,0,1.25
5502,20,1.25
5503,15,1.25
5504,5,1.25
5505,0,1.25
5506,20,1.25
5507,15,1.25
5508,5,1.25
5509,0,1.25
5510,20,1.25
5511,15,1.25
5512,5,1.25
5513,0,1.25
5514,20,1.25
5515,15,1.25
5516,5,1.25
5517,0,1.25
5518,20,1.25
5519,15,1.25
5520,5,1.25
5521,0,1.25
5522,20,1.25
5523,15,1.25
5524,5,1.25
5525,0,1.25
5526,20,1.25
5527,15,1.25
5528,5,1.25
5529,0,1.25
5530,20,1.25
5531,15,1.25
5532,5,1.25
5533,0,1.25
5534,20,1.25
5535,15,1.25
5536,5,1.25
5537,0,1.25
5538,20,1.25
5539,15,1.25
5540,5,1.25
5541,0,1.25
5542,20,1.25
5543,15,1.25
5544,5,1.25
5545,0,1.25
5546,20,1.25
5547,15,1.25
5548,5,1.25
5549,0,1.25
5550,20,1.25
5551,15,1.25
5552,5,1.25
5553,0,1.25
5554,20,1.25
5555,15,1.25
5556,5,1.25
5557,0,1.25
5558,20,1.25
5559,15,1.25
5560,5,1.25
5561,0,1.25
5562,20,1.25
5563,15,1.25
5564,5,1.25
5565,0,1.25
5566,20,1.25
5567,15,1.25
5568,5,1.25
5569,0,1.25
5570,20,1.25
5571,15,1.25
5572,5,1.25
5573,0,1.25
5574,20,1.25
5575,15,1.25
5576,5,1.25
5577,0,1.25
5578,20,1.25
5579,15,1.25
5580,5,1.25
5581,0,1.25
5582,20,1.25
5583,15,1.25
5584,5,1.25
5585,0,1.25
5586,20,1.25
5587,15,1.25
5588,5,1.25
5589,0,1.25
5590,20,1.25
5591,15,1.25
5592,5,1.25
5593,0,1.25
5594,20,1.25
5595,15,1.25
5596,5,1.25
5597,0,1.25
5598,20,1.25
5599,15,1.25
5600,5,1.25
5601,0,1.25
5602,20,1.25
5603,15,1.25
5604,5,1.25
5605,0,1.25
5606,20,1.25
5607,15,1.25
5608,5,1.25
5609,0,1.25
5610,20,1.25
5611,15,1.25
5612,5,1.25
5613,0,1.25
5614,20,1.25
5615,15,1.25
5616,5,1.25
5617,0,1.25
5618,20,1.25
5619,15,1.25
5620,5,1.25
5621,0,1.25
5622,20,1.25
5623,15,1.25
5624,5,1.25
5625,0,1.25
5626,20,1.25
5627,15,1.25
5628,5,1.25
5629,0,1.25
5630,20,1.25
5631,15,1.25
5632,5,1.25
5633,0,1.25
5634,20,1.25
5635,15,1.25
5636,5,1.25
5637,0,1.25
5638,20,1.25
5639,15,1.25
5640,5,1.25
5641,0,1.25
5642,20,1.25
5643,15,1.25
5644,5,1.25
5645,0,1.25
5646,20,1.25
5647,15,1.25
5648,5,1.25
5649,0,1.25
5650,20,1.25
5651,15,1.25
5652,5,1.25
5653,0,1.25
5654,20,1.25
5655,15,1.25
5656,5,1.25
5657,0,1.25
5658,20,1.25
5659,15,1.25
5660,5,1.25
5661,0,1.25
5662,20,1.25
5663,15,1.25
5664,5,1.25
5665,0,1.25
5666,20,1.25
5667,15,1.25
5668,5,1.25
5669,0,1.25
5670,20,1.25
5671,15,1.25
5672,5,1.25
5673,0,1.25
5674,20,1.25
5675,15,1.25
5676,5,1.25
5677,0,1.25
5678,20,1.25
5679,15,1.25
5680,5,1.25
5681,0,1.25
5682,20,1.25
5683,15,1.25
5684,5,1.25
5685,0,1.25
5686,20,1.25
5687,15,1.25
5688,5,1.25
5689,0,1.25
5690,20,1.25
5691,15,1.25
5692,5,1.25
5693,0,1.25
5694,20,1.25
5695,15,1.25
5696,5,1.25
5697,0,1.25
5698,20,1.25
5699,15,1.25
5700,5,1.25
5701,0,1.25
5702,20,1.25
5703,15,1.25
5704,5,1.25
5705,0,1.25
5706,20,1.25
5707,15,1.25
5708,5,1.25
5709,0,1.25
5710,20,1.25
5711,15,1.25
5712,5,1.25
5713,0,1.25
5714,20,1.25
5715,15,1.25
5716,5,1.25
5717,0,1.25
5718,20,1.25
5719,15,1.25
5720,5,1.25
5721,0,1.25
5722,20,1.25
5723,15,1.25
5724,5,1.25
5725,0,1.25
5726,20,1.25
5727,15,1.25
5728,5,1.25
5729,0,1.25
5730,20,1.25
5731,15,1.25
5732,5,1.25
5733,0,1.25
5734,20,1.25
5735,15,1.25
5736,5,1.25
5737,0,1.25
5738,20,1.25
5739,15,1.25
5740,5,1.25
5741,0,1.25
5742,20,1.25
5743,15,1.25
5744,5,1.25
5745,0,1.25
5746,20,1.25
5747,15,1.25
5748,5,1.25
5749,0,1.25
5750,20,1.25
5751,15,1.25
5752,5,1.25
5753,0,1.25
5754,20,1.25
5755,15,1.25
5756,5,1.25
5757,0,1.25
5758,20,1.25
5759,15,1.25
5760,5,1.25
5761,0,1.25
5762,20,1.25
5763,15,1.25
5764,5,1.25
5765,0,1.25
5766,20,1.25
5767,15,1.25
5768,5,1.25
5769,0,1.25
5770,20,1.25
5771,15,1.25
5772,5,1.25
5773,0,1.25
5774,20,1.25
5775,15,1.25
5776,5,1.25
5777,0,1.25
5778,20,1.25
5779,15,1.25
5780,5,1.25
5781,0,1.25
5782,20,1.25
5783,15,1.25
5784,5,1.25
5785,0,1.25
5786,20,1.25
5787,15,1.25
5788,5,1.25
5789,0,1.25
5790,20,1.25
5791,15,1.25
5792,5,1.25
5793,0,1.25
5794,20,1.25
5795,15,1.25
5796,5,1.25
5797,0,1.25
5798,20,1.25
5799,15,1.25
5800,5,1.25
5801,0,1.25
5802,20,1.25
5803,15,1.25
5804,5,1.25
5805,0,1.25
5806,20,1.25
5807,15,1.25
5808,5,1.25
5809,0,1.25
5810,20,1.25
5811,15,1.25
5812,5,1.25
5813,0,1.25
5814,20,1.25
5815,15,1.25
5816,5,1.25
5817,0,1.25
5818,20,1.25
5819,15,1.25
5820,5,1.25
5821,0,1.25
5822,20,1.25
5823,15,1.25
5824,5,1.25
5825,0,1.25
5826,20,1.25
5827,15,1.25
5828,5,1.25
5829,0,1.25
5830,20,1.25
5831,15,1.25
5832,5,1.25
5833,0,1.25
5834,20,1.25
5835,15,1.25
5836,5,1.25
5837,0,1.25
5838,20,1.25
5839,15,1.25
5840,5,1.25
5841,0,1.25
5842,20,1.25
5843,15,1.25
5844,5,1.25
5845,0,1.25
5846,20,1.25
5847,15,1.25
5848,5,1.25
5849,0,1.25
5850,20,1.25
5851,15,1.25
5852,5,1.25
5853,0,1.25
5854,20,1.25
5855,15,1.25
5856,5,1.25
5857,0,1.25
5858,20,1.25
5859,15,1.25
5860,5,1.25
5861,0,1.25
5862,20,1.25
5863,15,1.25
5864,5,1.25
5865,0,1.25
5866,20,1.25
5867,15,1.25
5868,5,1.25
5869,0,1.25
5870,20,1.25
5871,15,1.25
5872,5,1.25
5873,0,1.25
5874,20,1.25
5875,15,1.25
5876,5,1.25
5877,0,1.25
5878,20,1.25
5879,15,1.25
5880,5,1.25
5881,0,1.25
5882,20,1.25
5883,15,1.25
5884,5,1.25
5885,0,1.25
5886,20,1.25
5887,15,1.25
5888,5,1.25
5889,0,1.25
5890,20,1.25
5891,15,1.25
5892,5,1.25
5893,0,1.25
5894,20,1.25
5895,15,1.25
5896,5,1.25
5897,0,1.25
5898,20,1.25
5899,15,1.25
5900,5,1.25
5901,0,1.25
5902,20,1.25
5903,15,1.25
5904,5,1.25
5905,0,1.25
5906,20,1.25
5907,15,1.25
5908,5,1.25
5909,0,1.25
5910,20,1.25
5911,15,1.25
5912,5,1.25
5913,0,1.25
5914,20,1.25
5915,15,1.25
5916,5,1.25
5917,0,1.25
5918,20,1.25
5919,15,1.25
5920,5,1.25
5921,0,1.25
5922,20,1.25
5923,15,1.25
5924,5,1.25
5925,0,1.25
5926,20,1.25
5927,15,1.25
5928,5,1.25
5929,0,1.25
5930,20,1.25
5931,15,1.25
5932,5,1.25
5933,0,1.25
5934,20,1.25
5935,15,1.25
5936,5,1.25
5937,0,1.25
5938,20,1.25
5939,15,1.25
5940,5,1.25
5941,0,1.25
5942,20,1.25
5943,15,1.25
5944,5,1.25
5945,0,1.25
5946,20,1.25
5947,15,1.25
5948,5,1.25
5949,0,1.25
5950,20,1.25
5951,15,1.25
5952,5,1.25
5953,0,1.25
5954,20,1.25
5955,15,1.25
5956,5,1.25
5957,0,1.25
5958,20,1.25
5959,15,1.25
5960,5,1.25
5961,0,1.25
5962,20,1.25
5963,15,1.25
5964,5,1.25
5965,0,1.25
5966,20,1.25
5967,15,1.25
5968,5,1.25
5969,0,1.25
5970,20,1.25
5971,15,1.25
5972,5,1.25
5973,0,1.25
5974,20,1.25
5975,15,1.25
5976,5,1.25
5977,0,1.25
5978,20,1.25
5979,15,1.25
5980,5,1.25
5981,0,1.25
5982,20,1.25
5983,15,1.25
5984,5,1.25
5985,0,1.25
5986,20,1.25
5987,15,1.25
5988,5,1.25
5989,0,1.25
5990,20,1.25
5991,15,1.25
5992,5,1.25
5993,0,1.25
5994,20,1.25
5995,15,1.25
5996,5,1.25
5997,0,1.25
5998,20,1.25
5999,15,1.25
6000,5,1.25
6001,0,1.25
6002,20,1.25
6003,15,1.25
6004,5,1.25
6005,0,1.25
6006,20,1.25
6007,15,1.25
6008,5,1.25
6009,0,1.25
6010,20,1.25
6011,15,1.25
6012,5,1.25
6013,0,1.25
6014,20,1.25
6015,15,1.25
6016,5,1.25
6017,0,1.25
6018,20,1.25
6019,15,1.25
6020,5,1.25
6021,0,1.25
6022,20,1.25
6023,15,1.25
6024,5,1.25
6025,0,1.25
6026,20,1.25
6027,15,1.25
6028,5,1.25
6029,0,1.25
6030,20,1.25
6031,15,1.25
6032,5,1.25
6033,0,1.25
6034,20,1.25
6035,15,1.25
6036,5,1.25
6037,0,1.25
6038,20,1.25
6039,15,1.25
6040,5,1.25
6041,0,1.25
6042,20,1.25
6043,15,1.25
6044,5,1.25
6045,0,1.25
6046,20,1.25
6047,15,1.25
6048,5,1.25
6049,0,1.25
6050,20,1.25
6051,15,1.25
6052,5,1.25
6053,0,1.25
6054,20,1.25
6055,15,1.25
6056,5,1.25
6057,0,1.25
6058,20,1.25
6059,15,1.25
6060,5,1.25
6061,0,1.25
6062,20,1.25
6063,15,1.25
6064,5,1.25
6065,0,1.25
6066,20,1.25
6067,15,1.25
6068,5,1.25
6069,0,1.25
6070,20,1.25
6071,15,1.25
6072,5,1.25
6073,0,1.25
6074,20,1.25
6075,15,1.25
6076,5,1.25
6077,0,1.25
6078,20,1.25
6079,15,1.25
6080,5,1.25
6081,0,1.25
6082,20,1.25
6083,15,1.25
6084,5,1.25
6085,0,1.25
6086,20,1.25
6087,15,1.25
6088,5,1.25
6089,0,1.25
6090,20,1.25
6091,15,1.25
6092,5,1.25
6093,0,1.25
6094,20,1.25
6095,15,1.25
6096,5,1.25
6097,0,1.25
6098,20,1.25
6099,15,1.25
6100,5,1.25
6101,0,1.25
6102,20,1.25
6103,15,1.25
6104,5,1.25
6105,0,1.25
6106,20,1.25
6107,15,1.25
6108,5,1.25
6109,0,1.25
6110,20,1.25
6111,15,1.25
6112,5,1.25
6113,0,1.25
6114,20,1.25
6115,15,1.25
6116,5,1.25
6117,0,1.25
6118,20,1.25
6119,15,1.25
6120,5,1.25
6121,0,1.25
6122,20,1.25
6123,15,1.25
6124,5,1.25
6125,0,1.25
6126,20,1.25
6127,15,1.25
6128,5,1.25
6129,0,1.25
6130,20,1.25
6131,15,1.25
6132,5,1.25
6133,0,1.25
6134,20,1.25
6135,15,1.25
6136,5,1.25
6137,0,1.25
6138,20,1.25
6139,15,1.25
6140,5,1.25
6141,0,1.25
6142,20,1.25
6143,15,1.25
6144,5,1.25
6145,0,1.25
6146,20,1.25
6147,15,1.25
6148,5,1.25
6149,0,1.25
6150,20,1.25
6151,15,1.25
6152,5,1.25
6153,0,1.25
6154,20,1.25
6155,15,1.25
6156,5,1.25
6157,0,1.25
6158,20,1.25
6159,15,1.25
6160,5,1.25
6161,0,1.25
6162,20,1.25
6163,15,1.25
6164,5,1.25
6165,0,1.25
6166,20,1.25
6167,15,1.25
6168,5,1.25
6169,0,1.25
6170,20,1.25
6171,15,1.25
6172,5,1.25
6173,0,1.25
6174,20,1.25
6175,15,1.25
6176,5,1.25
6177,0,1.25
6178,20,1.25
6179,15,1.25
6180,5,1.25
6181,0,1.25
6182,20,1.25
6183,15,1.25
6184,5,1.25
6185,0,1.25
6186,20,1.25
6187,15,1.25
6188,5,1.25
6189,0,1.25
6190,20,1.25
6191,15,1.25
6192,5,1.25
6193,0,1.25
6194,20,1.25
6195,15,1.25
6196,5,1.25
6197,0,1.25
6198,20,1.25
6199,15,1.25
6200,5,1.25
6201,0,1.25
6202,20,1.25
6203,15,1.25
6204,5,1.25
6205,0,1.25
6206,20,1.25
6207,15,1.25
6208,5,1.25
6209,0,1.25
6210,20,1.25
6211,15,1.25
6212,5,1.25
6213,0,1.25
6214,20,1.25
6215,15,1.25
6216,5,1.25
6217,0,1.25
6218,20,1.25
6219,15,1.25
6220,5,1.25
6221,0,1.25
6222,20,1.25
6223,15,1.25
6224,5,1.25
6225,0,1.25
6226,20,1.25
6227,15,1.25
6228,5,1.25
6229,0,1.25
6230,20,1.25
6231,15,1.25
6232,5,1.25
6233,0,1.25
6234,20,1.25
6235,15,1.25
6236,5,1.25
6237,0,1.25
6238,20,1.25
6239,15,1.25
6240,5,1.25
6241,0,1.25
6242,20,1.25
6243,15,1.25
6244,5,1.25
6245,0,1.25
6246,20,1.25
6247,15,1.25
6248,5,1.25
6249,0,1.25
6250,20,1.25
6251,15,1.25
6252,5,1.25
6253,0,1.25
6254,20,1.25
6255,15,1.25
6256,5,1.25
6257,0,1.25
6258,20,1.25
6259,15,1.25
6260,5,1.25
6261,0,1.25
6262,20,1.25
6263,15,1.25
6264,5,1.25
6265,0,1.25
6266,20,1.25
6267,15,1.25
6268,5,1.25
6269,0,1.25
6270,20,1.25
6271,15,1.25
6272,5,1.25
6273,0,1.25
6274,20,1.25
6275,15,1.25
6276,5,1.25
6277,0,1.25
6278,20,1.25
6279,15,1.25
6280,5,1.25
6281,0,1.25
6282,20,1.25
6283,15,1.25
6284,5,1.25
6285,0,1.25
6286,20,1.25
6287,15,1.25
6288,5,1.25
6289,0,1.25
6290,20,1.25
6291,15,1.25
6292,5,1.25
6293,0,1.25
6294,20,1.25
6295,15,1.25
6296,5,1.25
6297,0,1.25
6298,20,1.25
6299,15,1.25
6300,5,1.25
6301,0,1.25
6302,20,1.25
6303,15,1.25
6304,5,1.25
6305,0,1.25
6306,20,1.25
6307,15,1.25
6308,5,1.25
6309,0,1.25
6310,20,1.25
6311,15,1.25
6312,5,1.25
6313,0,1.25
6314,20,1.25
6315,15,1.25
6316,5,1.25
6317,0,1.25
6318,20,1.25
6319,15,1.25
6320,5,1.25
6321,0,1.25
6322,20,1.25
6323,15,1.25
6324,5,1.25
6325,0,1.25
